gender,income,credit_score,loan_approved
0,54005.45721578097,611.6671706108326,0
0,63370.27088627829,622.522143204571,0
1,88988.86247809634,692.9793943489901,1
0,38724.51400600452,630.6434675105243,0
1,48587.86782028836,647.7294391033881,1
0,37115.15528144858,651.2694210271205,0
1,93938.76155140773,554.0163421901171,1
1,66722.12781161329,649.3081126952882,1
1,113372.98928502378,615.5136112967913,1
0,51536.286020139174,625.3438588800115,0
0,62768.269547955555,722.1816001734408,0
0,83131.64928851814,587.1746552860371,0
1,105091.39332238684,690.6602593373989,1
1,105922.55364954597,636.0518534834096,1
1,93125.49345889714,636.0119915752083,1
0,75360.93788717194,689.5185948025855,0
1,83887.90423801774,667.0025647284446,1
1,86675.41614249957,678.5306498609765,1
0,51732.214255072,698.409233026643,0
0,47727.016748665395,633.4345808408339,0
1,74949.38313883572,619.3881632746125,1
1,72447.23066212606,595.7424736721101,1
1,68201.57926009088,608.7294735010522,0
0,70445.81171185074,797.4547212654363,0
1,89329.57812855767,712.2339790368393,1
0,61326.10329437771,582.4462816895989,0
0,82162.95121582893,583.8771021628215,0
0,42874.66328799742,674.0933030859246,0
1,72095.10811080423,677.3632398688983,1
1,64247.66519095792,677.4441917658683,1
1,47001.950743904104,637.2522103223151,0
0,58759.78971235951,643.727286999855,0
1,73173.78737425074,666.3939762079679,1
0,82701.74614863197,654.2946503146666,0
1,84462.17526832166,539.0349813626233,1
0,44637.19763506192,638.5100184712403,0
0,87811.38849501283,607.4296782869843,0
0,78315.5054328803,658.7605709454256,0
0,68731.46555202923,799.2629501301706,0
1,71602.73851725252,668.3740832737152,1
1,60608.4114491478,634.3235156913801,1
0,54416.8983589342,696.0900750988626,0
1,91331.22929556279,674.1343943604606,1
0,88268.79458901913,671.004724522592,0
1,98148.65292408284,680.3425296607835,1
1,67667.25867320588,752.8271782414771,1
1,58205.73850066483,593.4555782337043,0
0,62113.29370366806,673.6816038405727,0
1,48473.40951655722,603.680943500923,1
1,79847.51571277172,677.7756323171125,1
0,57785.96120551997,604.0656744256953,0
0,53009.452471976365,629.1316593197458,0
1,51079.45399099807,635.2455042881047,1
1,82704.00159854574,698.7908359672355,1
1,67009.48740507133,695.9227221971207,1
1,57451.24746434568,587.7141311776808,1
1,31916.06680077526,652.7467055499924,0
0,59587.27642424046,614.5210072625414,0
0,86583.77395004616,587.0747544662332,1
0,84918.88821821805,639.1491474787815,0
1,68143.55615120592,634.575860577209,1
0,50966.81909457329,771.3358243172761,0
1,82031.61384112536,671.6479912680348,1
1,60024.21841217563,581.1191249622882,1
1,79526.878497292,621.7612997914529,1
0,71491.20417577036,701.0691647714699,0
1,93403.99835826461,754.4221386434963,1
0,58497.68885280071,570.7008343881021,0
1,71944.89374734552,556.0037807430477,0
0,46830.261198651584,743.5482587685891,0
0,47596.7946894021,669.4807088685452,1
1,71602.8166214771,606.5853634061817,0
0,65510.48260224267,676.7314543061218,0
0,73703.76939349875,518.2126130491561,0
1,62952.31573979482,650.168775329858,1
1,97390.32853439283,666.3910586421542,1
1,70933.14598436147,696.2135069768915,1
1,74679.49058477345,599.3052023853731,1
1,63791.82481278265,654.284358070168,1
0,23636.396095905875,603.7287686970207,0
0,73260.68094541575,662.7691877837159,0
0,71052.6584563865,605.2326838818487,0
1,70780.0866432268,629.594958041989,1
1,76004.86075837308,600.2092302604885,1
0,67739.0882655615,682.5568120911828,0
0,36561.812146701865,692.9225558328333,0
1,67064.20983980558,638.2689715021293,1
0,71913.97019432741,651.9118997480014,0
1,56185.65865246126,577.5704292683228,1
1,79403.36898249944,635.0161675996607,1
1,54651.27293064892,647.4897691479127,1
0,66996.4497365029,781.0396545514988,0
1,74465.37776553775,594.4016487112918,1
1,50773.02276141736,723.2088619376219,1
1,92471.09031685758,699.8429386732904,1
1,63981.12634802926,664.0318202245069,1
1,62846.213444784284,737.9310242097566,1
1,78008.53795846415,668.6052736303432,1
0,77229.56024143074,669.4579597833964,1
1,59762.67271532405,647.3439673491227,1
1,75925.19774771958,711.1784441209313,1
0,66432.24750495859,704.8234616905441,0
1,85396.58410894717,618.7161356251894,1
1,77646.62332915838,584.0376402700616,1
1,69494.58241375016,639.8509681302171,1
0,47586.146690269205,609.9980717801177,0
0,61292.158245695624,646.8237712692322,0
1,58917.9148202159,711.871906734207,1
1,31179.742747580887,627.1349172456605,1
0,66548.39706236502,647.8588309344212,1
1,88559.02261629293,652.9011367404198,1
1,39556.01346687242,692.4215441102642,1
1,59854.03942935094,537.6555333007698,1
1,84287.31391507796,619.6649852617352,1
0,90862.43204567548,660.5641846139737,1
0,60311.905615131116,710.0039478213431,0
0,49079.955881562986,625.4048776246898,0
1,72256.5533834274,556.1723646979062,1
0,80623.14628722277,680.9855722983068,0
0,50310.53731313197,618.2318805587186,0
0,48012.119900246194,590.5166670454819,0
1,67758.84716726952,618.7827305143388,1
1,60700.07087611932,640.7737321172075,1
0,61840.054739921936,619.7627667730893,0
0,84370.17687704341,539.7216971450465,0
1,79846.18909674043,694.8533098443567,1
0,56214.69746810569,713.7437520639361,0
0,55622.83096626684,682.5760995669752,0
0,36552.13786955015,593.1157164787592,0
0,73246.64665720738,639.9254233026242,0
0,58832.44204480797,649.6739342385271,0
0,57292.80129614061,679.9397194780955,0
0,107896.61351767291,683.4170244359041,1
1,79481.2936254853,613.2913100610753,1
0,48723.134248572234,654.099777820678,0
1,68604.63605691685,672.8640202307621,1
1,92226.68563795132,722.7911161073383,1
0,61699.056158066465,685.2253269912362,0
1,53425.8303252395,689.4528343687759,1
0,73788.43401862806,654.1913313964681,0
1,64977.83871691509,720.5229572601752,1
0,88099.46664326318,670.4881397979749,1
0,76200.72098571973,606.9456044913214,0
0,53290.17156511873,720.1684985062595,0
1,94215.2454260267,684.8951636269513,1
1,76017.83265791106,627.8477989435759,1
1,87791.6051268333,626.0253516300378,1
0,67270.99225941712,664.828777257038,0
1,62304.6501751369,673.1592397633792,1
0,50346.75251523807,659.8646132815603,0
1,90449.41226371742,665.5654336721442,1
0,54978.37001840189,734.9978687288191,0
0,53945.27305137005,703.5771576117443,0
0,45673.16130975971,659.5317795632512,0
0,66353.98598390192,697.0655290383742,0
1,105937.87378864718,598.373804823623,1
0,43987.006286185904,669.8963524973404,0
1,75363.29185009137,740.4653174866555,1
0,81183.30833123144,639.0977052303813,0
1,73805.37913131427,607.6183035690458,1
0,66785.57694374601,617.3955555703469,0
0,44064.0970777968,595.5183481328805,0
1,81424.60645811472,610.7619045936149,1
0,57192.83602493177,631.4745950704986,0
0,74785.94993519795,579.7216490410678,0
1,92810.79077347126,650.7809166974802,1
1,113843.45463027922,695.1138586893323,1
0,68694.49759820364,604.612190992654,0
0,64886.944748732494,725.9641961820885,0
1,77915.76452366004,675.5396044263797,1
0,54702.505607839674,701.5290292812028,0
0,65077.25765192536,617.1082723073931,0
0,55568.97884791456,692.7262613533308,0
1,77526.91464404421,595.4033049802343,1
1,94763.9630341194,694.5123750418254,1
0,44901.86152080538,658.5919669896765,0
0,77098.17841693568,677.6625609992392,1
0,79756.72601009798,591.2202697187574,0
1,73228.97209513382,605.2465078861698,1
0,28172.17651487108,679.8614109126693,0
0,50882.670193583515,602.5825997887899,0
1,94454.91819841664,673.1603146049562,1
0,59656.97906551677,581.6431096769877,0
1,60010.466515576336,692.4087106333334,1
0,52428.376181576736,588.3738342615745,0
0,72609.3003975683,677.6149968839761,0
0,68201.00352302068,681.2815466823,0
1,71416.01851245458,615.1614090785213,1
1,69497.6338227797,679.1013283542363,1
1,69123.62776434267,663.0221131666779,1
0,46163.84723252246,623.057907190363,0
1,99230.63534204163,599.5722657961896,1
0,55165.192961829904,551.8687154163711,0
0,78257.37781238244,667.4825023649847,0
1,97819.74077883677,571.7598614318972,1
0,74974.6634722194,654.7672099720654,0
0,53525.695309229275,636.8275891958875,0
0,66055.95135504914,683.9571387719097,0
0,59637.06590413626,634.8977250255068,0
0,46444.47208904808,633.5276106826454,0
1,79865.38922582404,686.5935352144148,1
0,42314.403132602965,666.7529014542059,0
1,92815.19082692346,665.8077978591389,1
1,68030.7405405241,673.4633794904263,1
0,63017.39483809259,573.2213938396447,0
0,64249.31807319213,687.8394339993491,0
0,56116.42539443884,680.6234397006801,0
1,83800.40702212912,599.1658435711752,1
0,52876.44515066213,637.79597631629,0
1,88069.45946185866,648.0346356186185,1
0,39810.30479629878,643.2751607799133,0
1,76895.69369319617,666.6929983284267,1
0,89083.93498587428,721.5683390915592,0
0,44995.03013091638,704.0883363836415,0
1,64833.82544212723,584.3890403284297,1
1,82708.61774488373,681.1034995153025,1
0,62693.72672909397,716.4466659767704,0
1,80259.45148910339,669.3404260344602,1
0,67337.80695221495,704.5490212592983,1
1,84520.82202842654,750.6135222850382,1
1,91645.49762934334,701.1854773053491,1
0,66147.27985392768,662.4654297820864,0
0,56381.13518072186,702.2544237042376,0
0,70088.60551804097,657.2443916548445,0
1,103498.22902342823,651.1951521642478,1
1,73010.4938042614,632.4292882143134,1
0,45382.06042994038,728.1706679416054,0
0,76606.2100393046,609.0785667028999,0
1,73194.28254069603,726.6183862339058,1
1,42409.95680978946,674.9932061870186,1
1,87711.32515725633,580.034691259903,0
0,51970.07721069116,668.382464649571,0
0,58642.00076543759,544.9986746174188,0
0,64979.70495853522,681.2754008415518,1
1,77857.495196686,694.2615741494495,1
0,70641.77725708559,620.3822022173973,0
1,68467.70444145234,656.1773847977792,1
0,67696.58697264123,747.7078716875143,0
1,71106.79983624123,624.7126647869031,1
1,86082.15721331254,597.0546206471699,1
1,84230.5122601958,724.0831701231299,1
0,45968.41946933107,748.1293595265397,0
0,76289.73174262549,650.1847835923924,0
0,51960.54832328928,700.5731517704178,0
1,87120.86697421718,717.0737957765441,1
1,80509.3097010201,612.8757883730808,1
1,102572.75515192683,625.7347082316065,1
1,71648.01026442222,711.5437256577368,1
1,69760.24805822704,734.2507139354254,1
0,59708.70591168401,678.1440430087177,0
1,70452.30325748587,606.0092823248973,1
0,71999.12852913074,749.353055584972,0
0,35755.340873451176,623.4514551094018,0
1,59194.76371280469,633.2431109414274,1
0,43982.9561763121,667.1168917244811,0
0,74254.61387960364,727.7080210357387,0
1,100659.20058872888,692.6987988276112,1
0,58433.261721937924,670.7432750180956,0
1,72467.67415214985,673.1644265059053,1
0,61050.78244669772,652.1757334321733,0
0,77428.17453912286,677.9069757259253,0
0,46089.70298714139,523.5219961152849,0
0,63575.53474102178,635.1696270465101,0
1,89627.96444673644,662.0660967458391,1
0,67516.41254909767,592.4492958190247,0
1,77843.72424898116,669.316165890578,1
0,75015.69138850711,639.7764389506939,0
1,34451.515605011446,737.7737849157745,0
1,85168.12979296362,728.6509862607428,1
1,65188.864753088645,626.7097215440918,1
0,32540.506547153145,642.4581144216652,0
0,67668.03899287472,646.3026217195803,0
0,80604.87817744436,627.4170261920189,0
1,72938.27228058461,659.7512492014064,1
0,74293.11820804408,612.0858965556205,1
0,84184.17386982968,593.4692332531237,0
1,94723.7168037607,681.1355611950135,1
0,84599.46794057089,681.4764792110906,0
1,86131.91236607838,609.7842120170004,1
0,61131.50458352389,694.76777153813,0
0,35970.51282154248,618.4211135417335,0
1,71309.06267805077,662.6582619018991,1
0,47351.30107025713,691.0172006306228,0
1,107564.1407624672,648.3193717648144,1
0,57361.712813514954,672.7370456070568,0
0,61848.072101767284,624.1785178056214,0
1,83272.28064060702,640.1766708285951,1
1,75654.03669558681,639.7070284559829,1
1,100425.7656064613,612.6710826729881,1
0,50660.25957398322,641.161291844211,0
1,77919.11182855864,572.5690850568127,1
0,48862.94121452927,625.4423126428948,0
0,40199.66233168941,635.7562253315165,0
1,65823.46363642073,637.191012375231,0
0,59444.44804427382,637.925127706461,0
1,68560.46663224109,646.9117900069936,0
0,49613.68530189216,673.9720759043032,0
